1121,,
68,69,30.15
68,88,41.5
68,89,39.8
69,70,26.9
69,89,9.65
69,90,36.79
70,71,20.2
70,90,28.07
70,91,30.33
71,72,37.4
71,91,42.59
71,92,54.91
72,73,34.28
72,92,17.51
72,93,45.1
73,74,30.84
73,93,42.24
73,94,61.36
74,75,38.22
74,94,30.52
74,95,48.02
75,76,20.41
75,95,20.06
75,96,35.88
76,77,26.46
76,96,36.15
76,97,49.52
77,78,20.41
77,97,30.46
77,98,24.52
78,79,26.74
78,98,33.65
78,99,54.67
79,99,27.93
80,81,21
80,100,25.16
80,101,40.69
81,82,45.59
81,101,19.69
81,102,56.57
82,83,22.63
82,102,23.4
82,103,24.57
83,84,31.67
83,103,29.68
83,104,61.28
84,85,29.5
84,104,29.61
84,105,43.03
85,86,27.81
85,105,24.77
85,106,12.1
86,87,34.7
86,106,23.45
86,107,38.8
87,88,18.82
87,107,10.56
87,108,17.1
88,89,36.78
88,108,23.26
88,109,23.81
89,90,27.14
89,109,29.93
89,110,46.23
90,91,36.26
90,110,19.09
90,111,33.95
91,92,24.68
91,111,20.37
91,112,38.88
92,93,27.59
92,112,35.84
92,113,42.14
93,94,19.12
93,113,18.67
93,114,40.01
94,95,19.22
94,114,20.89
94,115,44.54
95,96,21.64
95,115,35.26
95,116,52.91
96,97,35.45
96,116,31.27
96,117,28.71
97,98,13.92
97,117,13.78
97,118,28.82
98,99,38.42
98,118,34.76
98,119,49.1
99,119,11.32
100,101,20.95
100,120,26.17
100,121,42.43
101,102,36.88
101,121,26.9
101,122,52.9
102,103,33.61
102,122,20.66
102,123,32.38
103,104,31.6
103,123,23.53
103,124,42.7
104,105,19.76
104,124,11.1
104,125,16.91
105,106,29.13
105,125,11.51
105,126,37.02
106,107,31.69
106,126,38.45
106,127,52.59
107,108,13
107,127,27.9
107,128,39.22
108,109,30.11
108,128,26.22
108,129,48.52
109,110,37.96
109,129,27.13
109,130,52.12
110,111,28.58
110,130,14.16
110,131,32.86
111,112,20.43
111,131,44.5
111,132,39.79
112,113,36
112,132,30.86
112,133,37.73
113,114,25.46
113,133,37.05
113,134,31.12
114,115,23.65
114,134,22.96
114,135,47.1
115,116,30.11
115,135,23.45
115,136,24.52
116,117,25.44
116,136,27.23
116,137,29.25
117,118,34.16
117,137,31.81
117,138,39.36
118,119,19.62
118,138,19.36
118,139,38.29
119,139,38.91
120,121,20.48
120,140,32.88
120,141,26.83
121,122,26
121,141,31.33
121,142,48.53
122,123,30.74
122,142,23.37
122,143,37.5
123,124,26.09
123,143,42.12
123,144,34.14
124,125,5.81
124,144,40.05
124,145,20.83
125,126,33.53
125,145,19.48
125,146,47.2
126,127,17.94
126,146,32.23
126,147,32.94
127,128,19.7
127,147,24.04
127,148,42.3
128,129,32.88
128,148,23.98
128,149,55.61
129,130,24.99
129,149,33.31
129,150,46.08
130,131,18.7
130,150,26.23
130,151,45.47
131,132,22.85
131,151,26.77
131,152,35
132,133,29.81
132,152,16.49
132,153,44.55
133,134,29.55
133,153,26.18
133,154,41.95
134,135,41.44
134,154,32.98
134,155,54.98
135,136,21.19
135,155,22.98
135,156,23.22
136,137,30.6
136,156,22.15
136,157,35.75
137,138,22.07
137,157,25.67
137,158,39.33
138,139,33.09
138,158,31.78
138,159,46.2
139,159,13.11
140,141,22.03
140,160,28.32
140,161,34.08
141,142,37.96
141,161,39.35
141,162,55.32
142,143,14.97
142,162,26.58
142,163,48.57
143,144,28.16
143,163,33.6
143,164,27.54
144,145,25.32
144,164,14.54
144,165,47.82
145,146,32.18
145,165,37.22
145,166,64.6
146,147,26.13
146,166,32.42
146,167,45.69
147,148,37.04
147,167,28.28
147,168,48.04
148,149,31.63
148,168,29.2
148,169,31.34
149,150,23.83
149,169,30.79
149,170,40.24
150,151,24.38
150,170,27.47
150,171,45.49
151,152,8.23
151,171,23.21
151,172,31.72
152,153,33.8
152,172,23.49
152,173,50.8
153,154,33.31
153,173,25.96
153,174,29.01
154,155,22
154,174,43.84
154,175,25.96
155,156,32.06
155,175,13.26
155,176,29.61
156,157,13.6
156,176,19.93
156,177,35.1
157,158,39.16
157,177,21.5
157,178,65.49
158,159,14.42
158,178,31.31
158,179,48.57
159,179,34.15
160,161,37.66
160,180,31.72
160,181,47.36
161,162,15.97
161,181,21.58
161,182,41.76
162,163,36.57
162,182,25.79
162,183,22.93
163,164,18.82
163,183,21.8
163,184,23.6
164,165,33.28
164,184,29.66
164,185,50.47
165,166,33.8
165,185,18.29
165,186,39.09
166,167,13.27
166,186,42.33
166,187,36.35
167,168,36.12
167,187,23.08
167,188,51.32
168,169,12.72
168,188,29.7
168,189,27.37
169,170,40.53
169,189,20.57
169,190,45.67
170,171,18.02
170,190,41.4
170,191,39.38
171,172,35.33
171,191,29.82
171,192,22.52
172,173,27.31
172,192,31.25
172,193,42.37
173,174,15.43
173,193,15.06
173,194,43.33
174,175,23.92
174,194,33.78
174,195,55
175,176,27.39
175,195,42.28
175,196,44.1
176,177,19.79
176,196,27.29
176,197,52.71
177,178,43.99
177,197,37.54
177,198,53.92
178,179,23.86
178,198,37.01
178,199,25.75
179,199,25.91
180,181,27.84
180,200,21.65
180,201,17.48
181,182,20.18
181,201,33.24
181,202,18.54
182,183,27.62
182,202,15.76
182,203,37.29
183,184,31.88
183,203,40.15
183,204,49.08
184,185,20.81
184,204,31.68
184,205,34.34
185,186,21.9
185,205,17.79
185,206,36.35
186,187,47.76
186,206,14.45
186,207,31.32
187,188,28.24
187,207,26.08
187,208,28.65
188,189,26.01
188,208,28.67
188,209,24.17
189,190,25.1
189,209,42.32
189,210,54.65
190,191,34.24
190,210,29.55
190,211,41.31
191,192,33.9
191,211,7.55
191,212,24.85
192,193,30.46
192,212,30.35
192,213,40.12
193,194,28.27
193,213,40.44
193,214,42.47
194,195,21.22
194,214,30.48
194,215,32.51
195,196,24.86
195,215,11.29
195,216,42.39
196,197,34.26
196,216,40.57
196,217,56.37
197,198,20.1
197,217,22.11
197,218,47.34
198,199,34.96
198,218,30.96
198,219,48.23
199,219,32.41
200,201,8.79
200,220,23.36
200,221,22.44
201,202,26.32
201,221,27.25
201,222,55.38
202,203,38.93
202,222,38.68
202,223,59.81
203,204,23.85
203,223,20.88
203,224,40.09
204,205,20.58
204,224,31.16
204,225,58.92
205,206,30.92
205,225,41.78
205,226,54.08
206,207,18.31
206,226,33.6
206,227,48.71
207,208,21.97
207,227,32.3
207,228,55.48
208,209,23.76
208,228,33.51
208,229,44.51
209,210,29.21
209,229,20.75
209,230,47.27
210,211,28.84
210,230,23.96
210,231,40.98
211,212,17.78
211,231,29.22
211,232,44.08
212,213,19.43
212,232,26.3
212,233,37.38
213,214,32.81
213,233,20.95
213,234,34.1
214,215,49.49
214,234,1.29
214,235,21.59
215,216,31.1
215,235,34.92
215,236,37.8
216,217,20.2
216,236,30.9
216,237,9.52
217,218,25.23
217,237,18.02
217,238,42.19
218,219,29.27
218,238,16.96
218,239,25.46
219,239,37.87
220,221,4.9
220,240,9.35
220,241,31.02
221,222,43.01
221,241,26.58
221,242,39.93
222,223,23.13
222,242,25.64
222,243,30.9
223,224,19.21
223,243,21.15
223,244,34.46
224,225,27.76
224,244,45.77
224,245,33.96
225,226,12.3
225,245,42.92
225,246,28.08
226,227,19.61
226,246,15.78
226,247,30.94
227,228,36.76
227,247,16.69
227,248,36.44
228,229,11
228,248,28.3
228,249,34.67
229,230,26.52
229,249,23.67
229,250,47.74
230,231,37.92
230,250,21.22
230,251,43.5
231,232,14.86
231,251,28.22
231,252,28.61
232,233,15.32
232,252,30.11
232,253,49.23
233,234,28.25
233,253,38.15
233,254,53.21
234,235,20.3
234,254,40.06
234,255,45.72
235,236,34.52
235,255,25.42
235,256,49.61
236,237,33.08
236,256,15.09
236,257,37.26
237,238,48.47
237,257,34.44
237,258,59.86
238,239,8.5
238,258,28.83
238,259,20.91
239,259,12.41
240,241,27.99
240,260,38.94
240,261,48.9
241,242,20.13
241,261,20.91
241,262,34.15
242,243,27.62
242,262,20.8
242,263,48.27
243,244,24.69
243,263,46.33
243,264,41.88
244,245,18.71
244,264,17.19
244,265,39.14
245,246,37.56
245,265,20.43
245,266,46.73
246,247,15.16
246,266,28.61
246,267,44.67
247,248,25.15
247,267,29.51
247,268,41.85
248,249,40.25
248,268,18.9
248,269,45.54
249,250,24.07
249,269,32.07
249,270,33.8
250,251,22.28
250,270,19.27
250,271,16.3
251,252,9.91
251,271,20.72
251,272,33.76
252,253,35.48
252,272,26.79
252,273,51.42
253,254,35.04
253,273,33.46
253,274,32.59
254,255,15.22
254,274,21.59
254,275,33.56
255,256,24.19
255,275,27.9
255,276,38.54
256,257,39.25
256,276,17.93
256,277,45.69
257,258,25.42
257,277,55.28
257,278,46.23
258,259,22.74
258,278,34.33
258,279,40.15
259,279,30.63
260,261,31.94
260,280,20.64
260,281,39.56
261,262,23.4
261,281,19.12
261,282,29.12
262,263,27.47
262,282,32.04
262,283,48.29
263,264,32.55
263,283,20.82
263,284,30.87
264,265,39.19
264,284,17.52
264,285,54.83
265,266,26.3
265,285,35.38
265,286,32.47
266,267,37.32
266,286,8.19
266,287,28.42
267,268,25.24
267,287,17
267,288,34.32
268,269,26.64
268,288,36.98
268,289,57.38
269,270,16.31
269,289,30.74
269,290,36.31
270,271,16.81
270,290,26.18
270,291,44.43
271,272,39.74
271,291,37.86
271,292,57.82
272,273,24.63
272,292,35
272,293,46.75
273,274,46.91
273,293,22.12
273,294,42.92
274,275,23.91
274,294,39.79
274,295,26.84
275,276,10.64
275,295,40.07
275,296,29.2
276,277,31.34
276,296,26.22
276,297,58.97
277,278,23.53
277,297,27.63
277,298,48.2
278,279,34.58
278,298,25.49
278,299,33.4
279,299,14.06
280,281,37.88
280,300,18.4
280,301,33.92
281,282,10
281,301,43.56
281,302,48.11
282,283,35.33
282,302,38.11
282,303,48.23
283,284,18.25
283,303,17.42
283,304,34.04
284,285,37.31
284,304,48.63
284,305,45.04
285,286,19.85
285,305,32.17
285,306,24.57
286,287,28.51
286,306,24.98
286,307,40.81
287,288,25.72
287,307,33.84
287,308,33.2
288,289,35.4
288,308,19.18
288,309,39.54
289,290,23.01
289,309,7.42
289,310,18.38
290,291,30.05
290,310,33.59
290,311,35.85
291,292,19.96
291,311,42.24
291,312,36.94
292,293,46.63
292,312,16.98
292,313,32.44
293,294,20.8
293,313,33.61
293,314,33.83
294,295,23.63
294,314,24.71
294,315,31.8
295,296,18.39
295,315,31.23
295,316,48.24
296,297,40.41
296,316,29.85
296,317,43.44
297,298,24.93
297,317,22.17
297,318,33.98
298,299,37.19
298,318,13.41
298,319,32.46
299,319,24.63
300,301,15.52
300,320,25.56
300,321,36.16
301,302,33.11
301,321,20.64
301,322,34.65
302,303,42.26
302,322,23.7
302,323,13.01
303,304,18.22
303,323,37.29
303,324,31.68
304,305,27.79
304,324,13.46
304,325,46.24
305,306,41.22
305,325,25.19
305,326,24.62
306,307,15.83
306,326,29.3
306,327,45.28
307,308,19.92
307,327,29.45
307,328,41.6
308,309,35.72
308,328,26.96
308,329,36.5
309,310,14.24
309,329,35.9
309,330,51.35
310,311,23.04
310,330,37.11
310,331,40.38
311,312,40.02
311,331,17.34
311,332,44.93
312,313,15.46
312,332,25.59
312,333,37.42
313,314,30.06
313,333,21.96
313,334,38.77
314,315,45.93
314,334,16.57
314,335,36.55
315,316,22.33
315,335,25
315,336,52.07
316,317,13.59
316,336,43.6
316,337,26.71
317,318,46.13
317,337,13.12
317,338,48.91
318,319,19.05
318,338,44.68
318,339,30.95
319,339,28.54
320,321,30.22
320,340,24.74
320,341,50.49
321,322,19.63
321,341,26.35
321,342,57.45
322,323,28.67
322,342,43.44
322,343,45.99
323,324,28.79
323,343,34.52
323,344,63.47
324,325,32.78
324,344,34.68
324,345,44.64
325,326,25.09
325,345,11.86
325,346,46.52
326,327,37.5
326,346,47.09
326,347,71.01
327,328,21.85
327,347,33.51
327,348,46.39
328,329,25.08
328,348,34.24
328,349,26.67
329,330,46.91
329,349,17.13
329,350,56.31
330,331,30.49
330,350,23.14
330,351,34.16
331,332,27.59
331,351,37.45
331,352,26.83
332,333,25.99
332,352,25.56
332,353,53.38
333,334,16.81
333,353,41.55
333,354,33.67
334,335,37.5
334,354,16.86
334,355,59.68
335,336,34.29
335,355,31.84
335,356,49.76
336,337,29.71
336,356,21.19
336,357,28.01
337,338,35.79
337,357,36.36
337,358,50.74
338,339,29.67
338,358,14.95
338,359,35.59
339,359,23.46
340,341,25.75
340,360,39.51
340,361,46.39
341,342,37.18
341,361,20.64
341,362,35.54
342,343,23.29
342,362,22.02
342,363,23.81
343,344,28.95
343,363,29.6
343,364,36.85
344,345,36.5
344,364,11.6
344,365,42.46
345,346,34.66
345,365,33.54
345,366,40.54
346,347,23.92
346,366,22.82
346,367,26.21
347,348,21.6
347,367,11.63
347,368,25.01
348,349,18.01
348,368,16.45
348,369,31.19
349,350,39.18
349,369,38.76
349,370,56.66
350,351,24.76
350,370,17.48
350,371,47.51
351,352,28.98
351,371,22.75
351,372,20.88
352,353,54.14
352,372,24.94
352,373,56.3
353,354,26.12
353,373,14.86
353,374,17.06
354,355,42.82
354,374,24.94
354,375,52.98
355,356,17.92
355,375,29.32
355,376,20.64
356,357,32.34
356,376,9.62
356,377,35.34
357,358,24.76
357,377,22.8
357,378,37.87
358,359,20.64
358,378,28.19
358,379,49.37
359,379,28.73
360,361,6.88
360,380,42.15
360,381,41.55
361,362,28.8
361,381,34.67
361,382,40.4
362,363,25.45
362,382,25.5
362,383,44.36
363,364,27.99
363,383,19.17
363,384,46.56
364,365,34.56
364,384,30.97
364,385,47.49
365,366,30.72
365,385,27.35
365,386,43.67
366,367,25.21
366,386,35.63
366,387,52.52
367,368,22.72
367,387,32.19
367,388,42.52
368,369,22.2
368,388,19.8
368,389,28.06
369,370,22.78
369,389,33.02
369,390,40.33
370,371,30.03
370,390,22.43
370,391,34.9
371,372,28.15
371,391,17.13
371,392,45.76
372,373,31.36
372,392,47.63
372,393,61.61
373,374,29.76
373,393,30.25
373,394,47.78
374,375,28.04
374,394,32.88
374,395,47.51
375,376,31.4
375,395,22.71
375,396,28.01
376,377,32.62
376,396,19.09
376,397,52.28
377,378,17.43
377,397,26.1
377,398,47.1
378,379,25.88
378,398,32.03
378,399,51.47
379,399,25.59
380,381,36.88
381,382,20.43
382,383,18.86
383,384,27.65
384,385,16.52
385,386,40.2
386,387,19.79
387,388,26.87
388,389,8.26
389,390,37.63
390,391,12.47
391,392,40.89
392,393,18.56
393,394,27.31
394,395,14.63
395,396,35.02
396,397,34.75
397,398,27.44
398,399,22.84
