1600,,
134,123.69,595.62
135,139.5,605.87
136,149.11,657.58
137,130.83,682.62
138,132.48,736.88
139,143.04,793.06
140,148.18,820.39
141,155.27,845.1
142,148.85,917.87
143,144.99,938.43
144,152.87,992.54
145,120.1,1020.99
146,134.27,1064.97
147,159.8,1119.69
148,151.93,1135.17
149,148.25,1187.82
150,122.67,1235.42
151,146.19,1253.32
152,123.25,1306.03
153,150.57,1329.31
154,142.29,1371.69
155,129.23,1437.76
156,127.95,1474.38
157,144.39,1496.85
158,153.08,1545.37
159,159.32,1584.5
160,170.4,13.98
161,179.38,76.32
162,197.09,112.02
163,192.16,136.4
164,192.03,172.73
165,196.13,201.32
166,163.95,240.05
167,173.88,282.02
168,190.39,343.85
169,173.7,373.01
170,166.41,414.19
171,167.95,463.3
172,165.99,503.76
173,197.89,539.6
174,189.67,567.88
175,165.78,636.22
176,163.7,666.03
177,164.3,719.09
178,178.82,744.15
179,169.6,762
180,183.25,802.91
181,166.94,853.7
182,197.34,903.19
183,192.65,934.32
184,183.33,964.07
185,163.26,1003.95
186,194.58,1040.44
187,199.17,1100.92
188,193.69,1131.07
189,184.75,1160.1
190,176.24,1210.55
191,198.65,1253.96
192,186.27,1288.99
193,199.8,1323.98
194,161.87,1369.04
195,199.79,1405.5
196,165.67,1455.88
197,188.03,1512.79
198,190.5,1537.94
199,160.46,1575.91
200,214,25.08
201,205.38,46.45
202,220.82,109.17
203,234.02,145.95
204,212.76,180.75
205,236.07,211.88
206,216.45,256.38
207,237.55,313.95
208,202,356.23
209,207.44,369.64
210,200.15,410.39
211,226.54,446.56
212,233.4,504.71
213,208.28,530.06
214,205.4,586.23
215,227.94,619.98
216,208.13,643.51
217,212.73,691.63
218,209.09,725.58
219,227.18,769.85
220,239.52,829.85
221,209.32,849.68
222,226.23,900.88
223,212.78,930
224,210.15,983.67
225,220.78,1039.55
226,218.63,1049.28
227,227.71,1105.89
228,225.52,1127.16
229,226.88,1188.97
230,210.62,1236.4
231,223.86,1277.65
232,202.23,1291
233,225.62,1337.72
234,214.7,1373.3
235,237.72,1432.25
236,205.74,1462.36
237,207.31,1488.11
238,218.2,1556.93
239,219.82,1575.78
240,267.78,11.72
241,241.49,55.49
242,255.1,116.39
243,249.34,156.29
244,277.22,189.34
245,277.22,227.94
246,262.92,243.92
247,256.92,315.26
248,242.37,342.85
249,265.54,383.86
250,253.99,413.18
251,243.01,465.77
252,262.54,502.16
253,268.82,542.84
254,252.16,564.76
255,248.86,626.5
256,251.18,655.53
257,264.3,714.96
258,261.1,759.28
259,253.64,792.45
260,275.82,829.43
261,260,852.58
262,263.82,916.23
263,272.18,949.79
264,242.18,998.25
265,270.35,1037.42
266,253.65,1052.51
267,271.48,1117.81
268,259.24,1123.05
269,259.08,1179.44
270,279.66,1201.54
271,251.74,1241.62
272,268.46,1284.71
273,266.92,1345.62
274,253.67,1370.02
275,260.99,1416.07
276,254.4,1456.15
277,242.23,1496.68
278,257.61,1537.16
279,266.76,1598.41
280,305.51,0.75
281,287.03,77.33
282,297.66,81.13
283,302,151.75
284,287.24,196.13
285,305.65,232.31
286,292.91,272.42
287,291.14,301.85
288,296.68,343.34
289,303.25,378.38
290,308.76,411.19
291,311.49,477.27
292,296.94,518.15
293,318.38,555.03
294,315.06,585.04
295,280.31,608.06
296,305.94,658.05
297,317.59,695.08
298,308.45,735.59
299,318.62,787.51
300,317.79,806.34
301,307.86,862.03
302,303.07,908.66
303,316.67,922.08
304,290.89,968.09
305,286.53,1030.47
306,282.14,1052.27
307,284.48,1107.9
308,293.6,1122.15
309,291.63,1167.73
310,302.59,1223.27
311,300.19,1269.16
312,307.6,1297.84
313,284.46,1347.06
314,300.53,1375.37
315,309.04,1421.88
316,314.02,1466.17
317,307.19,1491.59
318,319.93,1523.39
319,290.41,1589.91
320,345.55,38.44
321,336.21,51.25
322,327.73,102.12
323,334.13,135.41
324,345.37,181.41
325,339.71,237.57
326,323.49,249.05
327,352.01,291.39
328,346.84,333.8
329,354.41,384.91
330,332.81,429.49
331,327.09,459.37
332,352.75,482.23
333,323.79,521.59
334,341.15,580.05
335,325.35,608.73
336,346.86,663.27
337,346.69,697.56
338,359.42,745.72
339,344.58,792.38
340,331.82,824.05
341,343.88,865.61
342,337.03,916.27
343,340.99,956.02
344,330.86,993.17
345,325.02,1019.51
346,328.24,1078.44
347,349.06,1119.64
348,356.04,1156.95
349,327.19,1185.36
350,351.59,1207.16
351,329.57,1272.2
352,333.18,1320
353,332.1,1325.23
354,342.64,1378.1
355,347.06,1418.73
356,335.01,1457.25
357,353.67,1491.69
358,336.11,1526.2
359,358.68,1587.17
360,373,32.22
361,394.39,44.05
362,380.84,98.63
363,368.07,131.04
364,391.99,181.99
365,394.46,237.93
366,364.3,243.59
367,363.01,314.7
368,374.05,350.66
369,396.85,387.37
370,361.45,413.93
371,370.95,473.46
372,398.54,498.66
373,381.96,553.66
374,393.29,581.08
375,380.81,623.72
376,383.03,652.92
377,391.15,706.05
378,360.8,725.47
379,389.04,797.61
380,366.8,810.31
381,399.25,841.45
382,389.32,887.85
383,377.83,926.64
384,380.09,984.11
385,363.96,1032.75
386,384.79,1048.75
387,387.29,1111.97
388,372.64,1145.7
389,390.89,1180.36
390,388.83,1212.04
391,395.32,1277.05
392,375.92,1284.67
393,372.02,1340.37
394,392.49,1381.46
395,389.2,1435.03
396,382.98,1460.24
397,391.38,1486.01
398,390.82,1554.09
399,389.52,1574.4
400,437.91,17.89
401,436.44,59.17
402,403.46,102.27
403,431.09,158.83
404,437.74,170.23
405,437.64,230.57
406,438.97,246.07
407,429.65,295.65
408,439.83,356.62
409,415.39,361.81
410,402.86,405.7
411,420.02,440.37
412,411.9,490.78
413,400.36,555.32
414,426.92,573.95
415,415.96,602.04
416,402.69,645.39
417,420.57,698.38
418,414.26,732.24
419,417.25,765.86
420,402.08,817.46
421,438.8,877.09
422,437.95,882.7
423,416.88,956.29
424,425.95,964.16
425,400.52,1036.17
426,415.83,1067.62
427,433.84,1104.68
428,437.49,1150.33
429,409.81,1181.7
430,428.47,1227.02
431,439.42,1269.58
432,403.22,1289.41
433,432.71,1332.13
434,433.64,1370.46
435,400.34,1439.6
436,434.13,1451.23
437,428.81,1514.85
438,403.96,1551.76
439,433.58,1580.01
440,478.3,36.18
441,464.48,68.83
442,477.57,92.58
443,470.38,154.42
444,450.59,171.52
445,478.16,217.93
446,457.03,259.97
447,454.02,307.8
448,471.2,324.7
449,473.04,366.09
450,448.49,425.01
451,469.57,454.23
452,470.99,491.85
453,446.6,529.46
454,445.45,567.66
455,446.35,636.67
456,454.58,666.96
457,470.29,698.33
458,444.98,723.54
459,468.3,773.41
460,475.63,803.14
461,455.38,878.11
462,443.36,906.2
463,460.02,941.08
464,463.43,965.54
465,477.03,1027.36
466,464.04,1070.43
467,460.24,1087.83
468,453.28,1152.88
469,452.02,1182.96
470,462.74,1229.28
471,443.65,1274.07
472,447.14,1292.21
473,452.6,1327.72
474,472.56,1393.94
475,466.4,1410.1
476,459.67,1461.86
477,472.82,1505.36
478,443.06,1548.65
479,463.23,1578.18
480,509.19,23.55
481,510.12,51.13
482,484.62,101.43
483,504.57,145.88
484,519.87,172.03
485,481.24,231.88
486,482.69,277.66
487,514.12,313.78
488,515.88,359.45
489,483.37,360.26
490,500.52,429.1
491,492.98,455.86
492,488.4,502.48
493,491.22,535.92
494,500.8,589.45
495,494.2,622.33
496,518.18,654.77
497,497.41,719.15
498,488.21,720.16
499,481.56,787.75
500,492.27,812.08
501,483.25,854.77
502,481.8,910.42
503,504.6,920.02
504,512.1,960.67
505,497.51,1033.56
506,493.2,1073.3
507,516.59,1108.34
508,502.87,1159.5
509,510.54,1177.27
510,495.08,1220.57
511,486.91,1260.56
512,497.49,1299.8
513,512.72,1349.1
514,510.79,1371.55
515,492.32,1419.75
516,504.08,1450.79
517,481.68,1511.8
518,515.75,1527.95
519,485.71,1588.22
520,535.7,8.4
521,552.97,42.35
522,537.07,87.07
523,534.93,138.72
524,539.3,174.22
525,541.4,237.45
526,522.26,257.09
527,536.56,311.81
528,552.33,359.98
529,539.44,379.52
530,558.99,401.54
531,557.89,457.31
532,553.57,507.36
533,525.07,552.16
534,526.52,595.75
535,559.37,635.55
536,544.68,675.49
537,550.76,699
538,552.68,759.28
539,535.5,773.39
540,555.52,832.15
541,552.17,862.19
542,539.96,903.72
543,531.02,931.6
544,540.19,993.7
545,536.4,1037.97
546,557.74,1053.19
547,525.65,1096.37
548,542.99,1128.35
549,549.85,1180.16
550,526.52,1230.75
551,531.5,1278.27
552,533.29,1294.09
553,532.31,1324.7
554,557.77,1367.08
555,545.51,1434.95
556,559.92,1467.23
557,532.72,1488.43
558,545.55,1546.1
559,544.08,1593.17
560,588.58,3.9
561,562.5,71.82
562,587.23,102.65
563,566.33,156.53
564,568.96,167.14
565,597.84,202.13
566,593.9,264.93
567,560.75,285.36
568,591.66,328.37
569,580.34,398.03
570,570.01,415.43
571,582.46,469.77
572,595.88,501.22
573,573.12,548.11
574,590.71,591.23
575,574.44,621.86
576,566.76,650.49
577,571.09,680.21
578,580.76,751.27
579,588.73,775.72
580,592.41,825.54
581,584.83,850.98
582,597.66,887.67
583,598.27,946.31
584,576.65,987.76
585,589.56,1023.1
586,586.71,1056.1
587,582.37,1114.33
588,597.06,1159.41
589,594.3,1162.23
590,570.77,1209.55
591,595.76,1251.83
592,594.93,1306.98
593,566.85,1333.02
594,590.49,1360.16
595,592.89,1428.39
596,586.72,1451.72
597,561.44,1505.95
598,570.25,1520.09
599,567.75,1579.51
600,615.18,14.77
601,610.81,56.83
602,605.57,116.88
603,613.58,136.93
604,635.71,186.93
605,609.66,200.15
606,631.36,245.19
607,613.2,287.64
608,623.01,329.29
609,638.82,390.47
610,623.87,414.69
611,600.3,443.07
612,628.71,514.1
613,637.71,520.84
614,615.33,562.07
615,634.93,602.69
616,628.5,666.95
617,632.66,692.79
618,636.99,756.16
619,628.44,766.25
620,603.26,812.4
621,605.24,873.62
622,613.89,911.34
623,617.01,949.62
624,601.11,978.23
625,637.5,1004.3
626,607.73,1042.2
627,638.98,1095.81
628,609.5,1144.12
629,634.39,1167.52
630,630.49,1234.41
631,636.42,1243.76
632,616.91,1312.08
633,612.02,1339.04
634,634.1,1389.26
635,620.63,1429.38
636,611.11,1445.83
637,606.41,1506.41
638,603.13,1551.6
639,639.72,1585.48
640,670.14,21.32
641,649.39,54.94
642,665.45,106.41
643,652.19,140.85
644,665.26,189.42
645,673.11,221.11
646,646.44,273.46
647,646.08,291.29
648,667.4,321.22
649,644.64,372.24
650,669.13,420.48
651,640.37,454.56
652,662.48,489.06
653,671.88,527.39
654,654.27,579.17
655,658.52,626.76
656,667.91,648.65
657,668.98,680.16
658,648.93,722.1
659,665.13,766.39
660,647.77,828.22
661,645.55,849.61
662,654.72,894.74
663,672.97,921.04
664,666.36,967.09
665,642.79,1014.76
666,643.78,1041.93
667,656.31,1084.71
668,662.23,1131.83
669,671.68,1188.19
670,659.36,1230.73
671,663.35,1253.96
672,679.02,1286.78
673,667.97,1328.09
674,645.55,1386.95
675,656.67,1426.89
676,669.77,1476.58
677,657.68,1510.55
678,645.77,1523.68
679,668.23,1579.67
680,707.5,13.91
681,683.49,44.68
682,717.83,100.08
683,703.43,152.25
684,701.18,170.35
685,694.95,219.26
686,699.59,253.47
687,683.74,285.59
688,689.2,337.97
689,690.79,399.05
690,693.34,427.23
691,684,479.35
692,704.52,510.88
693,683.04,545.96
694,709.9,586.72
695,700.64,608.72
696,701.25,648.12
697,718.41,689.93
698,697.41,731.88
699,689.76,778.68
700,682.87,801.8
701,703.62,844.98
702,703.46,888.66
703,698.55,955.31
704,696.22,974.98
705,691.38,1013.71
706,685.44,1045.68
707,684.87,1115.41
708,717.45,1139.08
709,717.24,1164.76
710,692.13,1221.53
711,695.59,1251.47
712,709.86,1302.36
713,695.35,1336.62
714,691.52,1392.59
715,713.72,1409.52
716,711.8,1459.05
717,685.63,1496.3
718,701.94,1541.48
719,693.42,1591.98
720,737.3,7.62
721,729.9,48.9
722,737.75,120
723,756.08,134.96
724,728.62,169.09
725,746.64,232.73
726,734.1,256.69
727,749.33,304.29
728,755.72,342.46
729,723.24,363.62
730,755.1,439.83
731,721.26,467.66
732,734.5,506.87
733,724.66,559.91
734,721.09,586.52
735,733.36,607.56
736,740.52,643.64
737,749.74,701.06
738,755.15,726
739,756.46,768.35
740,749.91,807.47
741,739.5,841.24
742,740,890.87
743,721.05,920.26
744,731.01,987.6
745,745.68,1024.54
746,730.72,1068.12
747,750.79,1101.5
748,729.2,1150.99
749,724.27,1192.02
750,730.44,1238.95
751,754.63,1269.19
752,735.85,1312.16
753,730.22,1331.11
754,753.15,1384.31
755,734.83,1401.72
756,757.81,1449.41
757,745.51,1483.2
758,750.27,1527.14
759,757.07,1588.66
760,796.13,24.77
761,760.4,53.53
762,794.1,106.98
763,785.15,142.78
764,799.71,172.99
765,778.02,203.91
766,778.49,253.72
767,761.63,308.96
768,785.28,335.2
769,791.56,397.79
770,763.71,400.23
771,786.04,441.75
772,770.38,497.62
773,797.91,553.22
774,770.55,593.29
775,781.35,620.41
776,771.43,651.86
777,777.83,684.47
778,777.37,732
779,771.23,794.24
780,763.5,826.54
781,764.06,845.31
782,793.04,901.79
783,795.14,956.55
784,771.19,967.96
785,765.13,1029.92
786,771.77,1051.55
787,776.81,1109.52
788,769.03,1143.13
789,784.4,1178.3
790,773.54,1216.4
791,792.93,1248.71
792,790.16,1297.68
793,793.92,1358.77
794,796.47,1365.68
795,766.85,1425.7
796,774.76,1479.45
797,787.87,1508.75
798,791.21,1524.73
799,765.6,1579.6
800,834.16,9.12
801,837.47,69.38
802,810.72,83.52
803,834.43,151.3
804,810.56,171.42
805,811.16,229.36
806,808.07,267.71
807,818.88,287.86
808,812.63,351.35
809,833.51,384.86
810,805.17,423.08
811,828.7,444.22
812,820.33,484.31
813,818.58,557.11
814,805.13,586.47
815,830.01,612.67
816,818.46,665
817,815.19,712.29
818,825.06,721.77
819,816.69,790.01
820,812.74,838.73
821,833.96,851.55
822,810.33,892.81
823,800.95,927.52
824,805.44,965.1
825,830.62,1004.37
826,819.33,1055.38
827,817.09,1108.12
828,812.14,1123.75
829,819.3,1163.67
830,828.49,1238.14
831,832.29,1261.5
832,832.45,1312.66
833,829.7,1321.12
834,805.33,1373.36
835,817.48,1407.42
836,828.92,1474.76
837,806.17,1481.13
838,824.44,1541.95
839,831.66,1574.74
840,858.53,12.07
841,853.67,60.15
842,866.23,93.93
843,859.77,143.26
844,840.02,167.35
845,849.65,220.63
846,844.36,242.31
847,871.18,304.3
848,862.17,323.07
849,868.85,386.55
850,864.55,422.94
851,852.76,476.46
852,856.93,504.19
853,849.66,551.89
854,866.26,575.22
855,879.14,636.22
856,859.07,643.54
857,848.57,711.46
858,878.24,727.13
859,848,767.31
860,863.36,800.17
861,854.27,866.68
862,855.39,907.19
863,868.68,959.02
864,876.51,966.67
865,870.29,1026.14
866,847.29,1057.81
867,846.51,1095.9
868,847.67,1154.78
869,863.76,1196.6
870,868.81,1231.16
871,861.25,1257.06
872,866.7,1285.65
873,858.9,1334.38
874,878.06,1383.61
875,873.35,1412.85
876,859.25,1448.3
877,860.49,1506.63
878,858.45,1530.29
879,854.07,1599.22
880,893.59,31.94
881,910.21,72.79
882,911.67,111.99
883,906.77,140.98
884,897.24,183.73
885,905.31,218.01
886,910.71,273.93
887,903.08,294.96
888,906.97,338.54
889,902.82,384.07
890,895.75,431
891,902.61,466.24
892,916.55,508.63
893,902.3,531.47
894,880.92,586.01
895,912.26,638.29
896,919.77,663.55
897,891.95,686.71
898,895.3,743.63
899,881.98,784.93
900,881.32,832.79
901,888.41,874.56
902,890.93,892.06
903,891.75,950.41
904,903.63,965.75
905,914.81,1010.94
906,907.02,1073.4
907,898.93,1088.74
908,885.6,1146.12
909,882.92,1166.93
910,889.56,1225.12
911,914.14,1266.23
912,886.9,1287.57
913,892.72,1328.47
914,915.83,1384.67
915,904.51,1418.41
916,891.69,1465.16
917,892.27,1507.55
918,883.01,1531.84
919,886.64,1562.19
920,952.16,25.17
921,939.98,52.88
922,956.69,100.29
923,947.43,131.16
924,941.67,190.38
925,950.99,234.74
926,932.49,262.14
927,956.84,288.15
928,930.94,348.07
929,942.36,370.31
930,923.73,420.34
931,920.5,477.38
932,946.95,490.6
933,944.17,523.39
934,934.62,579.4
935,947.05,624.92
936,958.42,668.26
937,956.91,681.81
938,923.53,756.69
939,954.59,763.12
940,921.15,812.61
941,946.5,871.66
942,941.8,882.78
943,934.63,950.37
944,945.78,986.82
945,948.76,1033.99
946,935.95,1070.42
947,935,1097.13
948,928.39,1132.03
949,943.59,1160.42
950,946.27,1235.36
951,924.55,1270.7
952,952.24,1283.81
953,933.58,1325.82
954,922.01,1367.33
955,939.94,1434.16
956,925.06,1464.38
957,952.03,1508.79
958,937.25,1552.87
959,933.2,1593.54
960,985.27,17.2
961,979.63,73.46
962,995.96,103.02
963,990.32,154.15
964,981.74,196.97
965,979.75,222.92
966,988.97,241.61
967,982.98,312.1
968,998.78,335.7
969,979.6,367.01
970,962.09,436.3
971,977.4,444.65
972,967.39,502.78
973,964.41,557.49
974,999.99,586.83
975,990.63,600.06
976,997.46,647.78
977,962.95,714.58
978,973.81,751.77
979,976.1,762.99
980,962.52,816.43
981,977.7,869.51
982,983.45,891.76
983,993.93,922.89
984,985.75,986.42
985,988.82,1036.8
986,983.22,1072.56
987,989.67,1093.26
988,980.46,1123.5
989,989.36,1176.56
990,996.28,1223.8
991,962.6,1250.9
992,967.48,1294.96
993,989.15,1322.9
994,960.25,1374.68
995,985.22,1433.1
996,979.02,1478.38
997,990.66,1518.22
998,978.5,1550.33
999,997.56,1599.71
1000,1015.83,5.64
1001,1032.44,54.66
1002,1030.1,94.58
1003,1002.86,157.36
1004,1022.68,169.97
1005,1008.26,209.12
1006,1038.29,256.5
1007,1037.76,283.2
1008,1003.52,354.81
1009,1019.01,361.83
1010,1038.91,429.09
1011,1001.15,466.6
1012,1028.82,494.13
1013,1004.18,555.33
1014,1000.82,599.04
1015,1039.64,627.01
1016,1007.23,676.16
1017,1014.24,699.74
1018,1039.2,755.39
1019,1038.39,798.5
1020,1002.1,831.79
1021,1015.22,852.15
1022,1016.85,912.99
1023,1001.04,958.18
1024,1030.8,963.69
1025,1017.36,1038.77
1026,1001.43,1075.95
1027,1023.01,1084.03
1028,1020.11,1141.92
1029,1035.09,1163.72
1030,1030.47,1203.79
1031,1027.7,1279.48
1032,1026.5,1304.71
1033,1016.93,1323.51
1034,1003.09,1369.94
1035,1032.23,1410.75
1036,1034.57,1465.54
1037,1037.87,1498.42
1038,1002.34,1554.35
1039,1032.78,1584.79
1040,1050.61,5.64
1041,1073.31,54.75
1042,1065.15,80.51
1043,1060.71,137.29
1044,1069.63,186.37
1045,1046.22,228.97
1046,1053.21,272.34
1047,1079.79,317.14
1048,1074.83,345.29
1049,1056.57,382.02
1050,1079.33,425.56
1051,1057.45,474.24
1052,1062.97,513.03
1053,1076.68,541.26
1054,1072.27,563.05
1055,1051.03,612.67
1056,1051.19,677.48
1057,1066.15,696.53
1058,1050.57,732.07
1059,1056.13,791.17
1060,1077.27,811.27
1061,1053.34,852.97
1062,1075.63,894.44
1063,1074.1,925.52
1064,1062.88,991.51
1065,1054.42,1010.2
1066,1056.87,1055.28
1067,1059.11,1099.27
1068,1042.18,1143.67
1069,1070.95,1184.29
1070,1063.5,1206.81
1071,1072.4,1273.57
1072,1062.56,1281.75
1073,1072.34,1348.02
1074,1068.17,1380.29
1075,1067.7,1416.84
1076,1056.33,1460.34
1077,1042.65,1502.28
1078,1051.16,1536.47
1079,1060.58,1563.42
1080,1084.54,36.11
1081,1119.89,57.93
1082,1116.53,90.54
1083,1094,137.53
1084,1083.97,186.75
1085,1090.58,237.73
1086,1114.89,255.33
1087,1092.12,288.75
1088,1090.65,352.19
1089,1094,377.02
1090,1086.54,414.39
1091,1087.37,479.73
1092,1090.56,490.1
1093,1105.33,557.36
1094,1103.99,588.57
1095,1088.47,624.14
1096,1116.25,663.48
1097,1116.86,681.32
1098,1100.98,726.54
1099,1083.89,777.38
1100,1111.53,835.9
1101,1090.7,867.36
1102,1080.37,908.23
1103,1081.99,950.36
1104,1107.68,986.17
1105,1108.41,1020.61
1106,1118.05,1065.35
1107,1094.47,1111.08
1108,1113.8,1147.01
1109,1112.53,1181.95
1110,1109.89,1216.59
1111,1108.59,1246.28
1112,1097,1285.09
1113,1112.97,1352.69
1114,1094.77,1380.5
1115,1088.54,1427.67
1116,1118.01,1451.52
1117,1107.83,1510.29
1118,1095.85,1559.35
1119,1117.59,1563.68
1120,1135.98,27.26
1121,1135.98,58.77
1122,1137.91,111.83
1123,1152.08,121.47
1124,1143.04,165.4
1125,1135.72,204.33
1126,1120.19,243.81
1127,1125.09,287.88
1128,1145.81,335.72
1129,1147.94,381.17
1130,1144.38,406.75
1131,1128.99,467.55
1132,1154.27,492.92
1133,1149.16,542.34
1134,1154.31,572.36
1135,1136.81,609.63
1136,1138.59,656.71
1137,1140.68,716.13
1138,1123.89,720.08
1139,1143.6,777.91
1140,1144.51,822.45
1141,1141.52,850.16
1142,1150.84,890.16
1143,1144.41,946.35
1144,1127.35,981.13
1145,1142.38,1012.89
1146,1140.21,1050.07
1147,1135.89,1106.72
1148,1158.01,1137.24
1149,1137.81,1173.15
1150,1139.36,1220.55
1151,1151.38,1274.83
1152,1159.12,1309.19
1153,1124.09,1340.09
1154,1159.47,1371.05
1155,1146.78,1439.24
1156,1151.17,1451.76
1157,1147.33,1492.33
1158,1127.09,1530.6
1159,1131.8,1567.92
1160,1193.66,2.66
1161,1192.17,40.06
1162,1168.09,94.05
1163,1164.52,157.17
1164,1180.82,175.21
1165,1188.98,230.74
1166,1178.86,240.16
1167,1196.34,283.92
1168,1165.69,336.13
1169,1199.59,364.37
1170,1165.37,428.54
1171,1200,440.99
1172,1194.75,491.17
1173,1167.14,550.96
1174,1195.44,578.05
1175,1195.16,605.93
1176,1191.81,650.33
1177,1163.19,705.82
1178,1164.02,721.61
1179,1175.4,767.09
1180,1163.54,804.17
1181,1187.17,859.77
1182,1169.95,892.22
1183,1180.35,929.92
1184,1175.7,981.82
1185,1165.16,1002.09
1186,1188.92,1045.45
1187,1184.69,1083.07
1188,1176.78,1146.06
1189,1180.83,1167.49
1190,1169.19,1204.71
1191,1195.39,1274.86
1192,1163.1,1304.14
1193,1184.78,1328.28
1194,1163.63,1393.81
1195,1193.18,1437.99
1196,1187.98,1444.4
1197,1181.53,1514.62
1198,1182.88,1553.39
1199,1175.76,1589.24
1200,1227.49,30.81
1201,1226.65,52.1
1202,1236.8,89.29
1203,1210.2,154.6
1204,1213.93,175.08
1205,1208.36,220.76
1206,1217,277.45
1207,1236.04,314.07
1208,1235.5,354.56
1209,1211.36,385.51
1210,1212.7,439.46
1211,1239.92,441.67
1212,1235.34,497.67
1213,1230.3,551.96
1214,1234.6,590.13
1215,1221.85,634.06
1216,1219.37,665.71
1217,1205.4,682.86
1218,1238.77,739.8
1219,1228.32,781.93
1220,1229.01,823.55
1221,1222.89,865.78
1222,1203.25,903.48
1223,1220.58,925.58
1224,1232.68,995.97
1225,1224.6,1031.05
1226,1213.91,1068.83
1227,1214.9,1101.39
1228,1231.59,1147.97
1229,1221.3,1176.08
1230,1219.45,1201.86
1231,1212.48,1248.07
1232,1231.76,1281.41
1233,1212.36,1358.49
1234,1209.88,1387.56
1235,1219.2,1425.05
1236,1222.14,1470.48
1237,1223.73,1517.81
1238,1210.32,1524.74
1239,1222.69,1583.61
1240,1249.25,22.84
1241,1265.43,47.2
1242,1258.8,88.07
1243,1273.6,127.85
1244,1278.46,191.85
1245,1249.05,239.9
1246,1269.56,250.08
1247,1253.34,284.1
1248,1266.15,354.58
1249,1268.45,373.91
1250,1272.48,408.23
1251,1261.21,475.87
1252,1247.1,519.91
1253,1245.32,550.12
1254,1258.65,580.57
1255,1265.05,605.21
1256,1266.63,652.07
1257,1263.87,700.54
1258,1266.18,737.72
1259,1262.59,797.2
1260,1252.84,802.66
1261,1266.57,847.77
1262,1268.89,880.43
1263,1240.88,942.59
1264,1244.72,966.22
1265,1252.93,1029.99
1266,1256.25,1077.66
1267,1249.4,1117.59
1268,1271.41,1147.17
1269,1249.84,1169.88
1270,1271.25,1233.85
1271,1256.43,1249.56
1272,1260.46,1311.3
1273,1275.43,1347.52
1274,1260.94,1381.04
1275,1273.26,1421.82
1276,1250.05,1458.29
1277,1266.81,1511.16
1278,1246.09,1540.92
1279,1253.78,1574.93
1280,1307.69,26.94
1281,1316.67,61.73
1282,1304.14,107.32
1283,1298.44,138.3
1284,1302.16,170.05
1285,1286.88,208.86
1286,1283.46,255.03
1287,1308.15,302.96
1288,1312.43,358.19
1289,1285.72,376.52
1290,1313.32,416.82
1291,1293.75,456.02
1292,1298.95,509.88
1293,1319.96,539.82
1294,1310.2,569.4
1295,1310.61,633.22
1296,1310.01,649.64
